gene,260Sch-1_S13,260Sch-2_S14,260Sch-3_S15,820LT-1_S1,820LT-2_S2,820LT-3_S3,820Sch-1_S10,820Sch-2_S11,820Sch-3_S12,G260-1_S4,G260-2_S5,G260-3_S6,G260sch-1-23468787,G260sch-2-23468788,G260sch-3-23468793
PBANKA_1436300,273,252,283,820,572,203,4042,3773,3013,80,66,111,369,220,324
PBANKA_1436400,1534,1297,1389,1387,921,1715,1560,1831,1250,1431,1684,1443,690,538,672
PBANKA_1436500,8554,11365,9529,1165,717,331,45881,41862,27808,163,192,204,50143,39226,59824
PBANKA_1436600,1023,840,698,7020,5219,277,31617,31594,22939,186,226,178,2666,2005,2654
PBANKA_1436700,2308,1924,2032,2701,1323,3174,1328,1291,1002,2334,2766,2554,414,399,481
PBANKA_1436800,5484,4062,4780,2344,880,2281,3747,3185,2720,1390,1481,1407,1461,1299,2109
PBANKA_1436900,2670,2225,2260,2419,1154,2508,1886,1969,1243,2541,3121,2625,592,512,674
PBANKA_1437000,10875,9211,9610,6031,2686,7435,8921,7794,6086,5085,6065,4936,3688,3517,4678
PBANKA_1437100,9924,10956,8309,3634,1699,4192,32527,37125,29593,3404,4517,3758,59286,33515,40370
PBANKA_1437200,7537,5924,6289,7552,3074,7960,4858,4520,3293,5892,6644,6122,2395,1833,2160
PBANKA_1437250,9,5,11,5,6,7,1,5,6,13,15,10,4,4,0
PBANKA_1437300,119219,96561,101880,82199,30534,86358,90737,84587,65892,51078,57065,49748,35864,33964,54998
PBANKA_1437400,3794,4128,3503,5289,3277,7454,6803,6883,4790,5505,6750,5747,4249,3647,5982
PBANKA_1437500,1141,1059,957,3051,1175,2390,2507,3364,2667,394,813,413,582,443,546
PBANKA_1437600,13096,18222,13333,3778,3004,95,88585,96815,61846,365,452,422,172743,102393,163806
PBANKA_1437700,1200,1227,1106,2981,2138,669,14176,14036,9560,493,755,607,3130,2208,2724
PBANKA_1437800,4220,4572,4200,2893,1371,3648,10153,10209,7339,2617,3392,2801,21335,13618,19449
PBANKA_1437900,5567,6264,5909,2311,1348,2628,18930,20541,12279,2456,2714,2456,14481,11086,9801
PBANKA_1438000,26777,24718,25846,2872,1057,2515,32047,29661,23260,1087,1652,1148,17282,15622,23969
PBANKA_1438100,7991,6918,7179,4890,2330,5950,8559,7749,5819,5455,6669,5378,3161,2505,3092
PBANKA_1438200,8913,7753,8260,4303,1856,4539,11417,10561,7463,3677,4396,3708,5819,4675,5848
PBANKA_1438300,48282,47297,45639,21087,10634,23995,71101,74770,52289,23087,28257,23239,45076,33616,37889
PBANKA_1438400,27909,26400,26598,11353,6095,12171,25891,31812,21884,7663,8377,7686,16018,13197,16356
PBANKA_1438500,5512,4507,4757,4215,1516,4362,3818,3069,2609,2984,3291,2739,1240,1306,1591
PBANKA_1438600,8889,7197,8017,7240,3525,9459,4768,4590,3516,5914,6625,5680,1779,1749,2949
PBANKA_1438700,338,342,226,1114,723,1547,218,248,220,1492,1720,1619,62,79,64
PBANKA_1438800,1795,1562,1517,2090,1162,2711,1349,1444,1121,2376,2613,2307,684,478,488
PBANKA_1438900,1269,985,1057,1844,968,2228,982,986,709,1958,2285,2026,503,351,376
PBANKA_1439000,3442,4048,3704,180,128,145,9783,8872,6649,156,176,162,8476,6683,11802
PBANKA_1439100,6334,6941,6055,3297,1960,1017,26073,25915,16633,545,551,632,6342,5028,6901
PBANKA_1439200,235872,270408,224897,193923,124231,304755,655013,728726,576114,255821,363100,258926,776955,464296,527559
PBANKA_1439300,3136,2911,2748,2322,1212,2472,5723,6772,4698,1977,2518,2163,3030,1933,1846
PBANKA_1439400,13328,13038,13286,2869,1505,3192,18388,17985,12781,2505,2792,2484,8906,8104,9942
PBANKA_1439500,2494,1791,2139,1869,973,2031,1495,1551,1132,1708,2089,1719,632,600,731
PBANKA_1439600,5852,4543,5123,1740,598,1438,6064,5387,4097,855,968,960,2693,2636,3326
PBANKA_1439700,1989,1768,1864,1465,659,1566,1917,2030,1318,1103,1310,1124,724,730,866
PBANKA_1439800,2122,2213,1848,1057,634,1570,2742,2926,2327,1582,1898,1481,2505,1360,1788
PBANKA_1439900,1625,1289,1218,1259,428,1121,1525,1479,1072,965,1195,812,953,714,863
PBANKA_1440000,4998,4047,4499,2847,1156,3040,3959,4441,3008,1901,2295,1882,3193,2323,2822
PBANKA_1440100,7840,6781,7598,5267,2576,5936,8555,10303,7740,5100,6087,5151,6257,4015,4271
PBANKA_1440200,2038,1765,1896,1218,778,1526,2785,3650,2710,1434,1895,1523,2307,1153,1401
PBANKA_1440300,721,631,594,1473,919,1904,2098,2274,1718,1671,1801,1551,2750,1235,1414
PBANKA_1440400,513,544,481,1057,527,1187,957,1254,1002,975,1242,1089,836,411,395
PBANKA_1440500,8482,7848,7763,6721,3682,8142,9507,9173,6945,7485,8834,7306,5498,3473,4633
PBANKA_1440600,5219,3900,4442,3694,1297,3300,3690,3505,2482,3007,3848,3290,1016,870,928
PBANKA_1440700,27698,22235,22790,17274,6892,16507,14851,16203,12379,13147,15638,13391,5842,5497,7819
PBANKA_1440800,2048,1607,1725,2385,844,1760,1332,1200,862,1493,1798,1726,263,300,220
PBANKA_1440900,2933,2045,2447,2467,1240,3015,1226,1294,1079,2247,2593,2424,612,633,908
PBANKA_1441000,110,90,96,116,79,77,381,250,207,71,103,80,48,35,47
PBANKA_1441100,24444,22567,20948,20802,10318,25743,19802,20344,16623,19772,22513,19688,15248,11384,16795
PBANKA_1441200,4766,4793,4685,2097,979,2122,8848,7895,5442,1747,1888,1526,3787,3404,4553
PBANKA_1441300,3571,2994,3198,1422,581,1254,5631,5530,3333,968,1109,1098,3168,2727,2154
PBANKA_1441400,10674,8767,9658,4005,1510,4234,10606,10337,8053,1421,1608,1295,6310,5108,7429
PBANKA_1441500,3112,2718,2633,2959,1473,3817,5410,6158,4353,2982,3672,3236,5329,2741,2791
PBANKA_1441600,6436,6045,5982,2585,1245,3009,6239,6310,4840,2399,2777,2424,2391,2380,3107
PBANKA_1441700,14187,12024,12582,9758,4407,12097,15060,17638,13524,10374,12284,10510,9542,5483,5441
PBANKA_1441800,844,782,962,49,10,8,2037,1811,1088,3,9,7,437,446,293
PBANKA_1441900,2440,2505,2199,7965,4250,9469,2930,3139,2091,9773,11460,9746,820,690,668
PBANKA_1442000,7472,6726,7142,1500,423,1210,9292,8753,6200,480,588,478,5996,5349,6719
PBANKA_1442100,4980,3797,4568,905,340,656,4571,4145,2931,487,554,563,2299,2488,2703
PBANKA_1442200,235484,199714,207484,58762,27808,61533,155740,184828,138563,37264,43113,36251,86474,74380,101464
PBANKA_1442300,11557,10239,10354,1322,528,1207,19728,19524,13964,726,954,839,12994,11076,15613
PBANKA_1442400,3787,3818,3222,1246,535,1135,11457,11830,8424,1431,1823,1441,12489,8647,10657
PBANKA_1442500,4301,3954,3562,5400,2505,6449,8272,9982,7254,6355,7990,6504,9067,4270,5050
PBANKA_1442600,2445,1920,2063,3425,1540,3631,2902,2764,2003,2892,3422,2962,1743,863,1040
PBANKA_1442700,1098,748,828,1064,450,1135,597,612,381,886,1134,938,216,218,219
PBANKA_1442800,1091,790,854,962,446,875,602,729,432,715,815,754,129,141,173
PBANKA_1442900,1866,1404,1584,1336,513,1527,992,927,632,1685,2161,1552,292,305,350
PBANKA_1443000,16133,14172,14795,2561,1205,3063,15831,16065,12745,1828,2136,1789,8170,7800,11753
PBANKA_1443100,5959,4578,4763,6166,2468,6613,4285,3878,2958,5151,6241,5452,1838,1539,1765
PBANKA_1443200,5294,4040,4507,6595,3186,7346,3097,2852,2120,5895,6677,6500,931,1024,1260
PBANKA_1443300,156392,176105,166567,612,261,151,240785,230721,171782,382,118,512,124695,112457,174305
PBANKA_1443400,10984,9059,9766,5646,2672,7125,6533,6618,4923,5865,7000,5718,3232,3206,4469
PBANKA_1443500,46787,43643,42758,16331,10707,18511,40429,45094,30778,16843,20382,17570,20472,17899,21118
PBANKA_1443600,2040,1358,1485,2094,602,1683,1154,1179,775,1319,1601,1309,412,298,324
PBANKA_1443700,8836,7551,7679,9432,5120,11305,9671,9988,7126,8379,10652,9038,5992,3678,4616
PBANKA_1443800,9230,8351,8149,4778,1699,4015,11992,13643,9921,4023,5369,4220,6935,4525,4320
PBANKA_1443900,4492,5405,5152,381,176,226,18890,20170,11728,200,193,183,7254,6879,8805
PBANKA_1444000,21485,18388,18974,20865,12084,29433,9950,9743,7706,24143,28687,24007,5104,4591,7286
PBANKA_1444100,21775,19022,18235,37103,19726,48814,10802,11405,8398,37084,44088,36709,4483,4303,6319
PBANKA_1444200,4573,3731,4088,3693,1637,3705,5430,4729,3444,3014,3439,3133,1312,1297,1813
PBANKA_1444300,1440,1213,1556,745,378,964,1290,1193,875,617,729,637,381,345,503
PBANKA_1444400,1082,873,983,530,223,441,1928,2061,1391,235,286,307,1310,845,1043
PBANKA_1444500,5923,6251,5673,900,382,730,15196,16624,12001,481,557,485,18750,13363,15996
PBANKA_1444600,5120,3513,4114,4507,1926,4685,3787,4542,3086,3190,3706,3352,920,998,1221
PBANKA_1444700,8731,6720,7801,6105,2295,5565,5714,5581,4093,4894,5895,5405,1715,1820,1889
PBANKA_1444800,534,612,491,3270,2318,46,15278,15164,9938,128,182,173,3142,2047,2276
PBANKA_1444900,6083,4937,5169,5962,2850,6981,3080,3051,2200,5524,6989,5553,1219,1197,1590
PBANKA_1445000,286,376,210,820,499,19,2259,2703,1599,19,39,20,1949,1146,1802
PBANKA_1445100,5883,5486,5267,6165,3728,8857,3509,3567,2757,6504,8073,6867,1224,1204,1906
PBANKA_1445200,1152,877,904,1703,666,1621,1600,2058,1527,1477,1827,1705,910,444,272
PBANKA_1445300,5445,4666,4986,4746,2866,6149,3344,4051,2755,4930,5527,4754,1514,1199,1395
PBANKA_1445400,33717,29554,29221,17813,9811,24667,37602,43025,33552,20660,24916,19284,35680,20763,28830
PBANKA_1445500,7793,7382,6899,5582,3664,7391,8204,11031,8050,6462,7699,6705,6348,4209,5512
PBANKA_1445600,3142,3177,2700,2912,1503,3052,12309,14205,10309,2613,3366,2878,13352,6759,7257
PBANKA_1445700,969,1188,982,4478,2588,5027,6846,6662,5416,4913,5747,5394,732,599,695
PBANKA_1445800,10523,11248,8886,6208,3981,8192,26263,30419,22446,6722,7740,6715,53125,26478,42428
PBANKA_1445900,6349,6646,6076,5224,2504,6471,15732,15607,11799,6245,6996,6063,40317,21111,26026
PBANKA_1446000,657,778,564,704,381,694,1802,1877,1256,618,933,781,272,222,190
PBANKA_1446100,13866,12223,11102,3516,1158,2433,24080,26014,20798,1328,1306,1268,42494,22048,28153
PBANKA_1446200,797,729,648,833,414,1078,975,1130,787,839,1029,875,831,347,464
PBANKA_1446300,5382,4146,4591,3042,1305,2785,3567,3478,2838,2617,3233,2606,1846,1530,1790
PBANKA_1446400,502,443,477,820,488,1149,304,315,193,1065,1222,1062,88,84,86
PBANKA_1446500,46285,38290,37713,46136,17418,45217,22147,20593,16799,40221,42863,36570,9692,9147,11777
PBANKA_1446600,1592,1310,1371,1182,517,1173,1697,1767,1238,1114,1366,1147,1803,1186,1097
PBANKA_1446700,3419,2482,3014,2357,1040,2642,2776,2565,1865,2071,2787,2299,973,911,1079
PBANKA_1446800,29424,23176,23602,35370,16611,44076,12892,12641,9939,31540,39101,32605,5517,5580,8590
PBANKA_1446900,17632,14458,15069,10811,5156,12688,11473,11102,8436,8519,9006,8179,4252,4101,5761
PBANKA_1447000,3181,2517,2840,1662,809,1932,3450,3213,2739,1126,1265,1131,1293,1081,1552
PBANKA_1447100,2428,2057,2122,1571,711,1613,3314,3160,2402,1524,1867,1628,4008,2150,2680
PBANKA_1447200,1587,1495,1449,266,100,158,3844,3627,2238,104,155,128,1466,1423,1435
PBANKA_1447300,171,159,146,180,41,120,219,185,134,96,127,97,60,74,29
PBANKA_1447400,5399,4398,5175,595,208,457,4409,4224,3531,198,189,245,1990,1815,2099
PBANKA_1447500,1092,875,1117,637,321,717,868,1064,698,495,577,517,434,325,392
PBANKA_1447600,2365,1837,1976,2509,1047,2393,1969,1892,1236,2006,2482,2365,825,606,492
PBANKA_1447700,5569,4276,4740,5140,2401,6181,3434,3425,2685,4252,4728,4112,1707,1417,2194
PBANKA_1447750,106,78,124,77,20,75,137,124,52,65,73,73,34,26,13
PBANKA_1447800,2391,1979,2140,1784,1131,2148,2283,2180,1791,1950,2113,1978,1554,1062,1315
PBANKA_1447900,2743,2508,2298,3224,1240,2905,6203,7421,5825,2230,4345,2708,4635,3321,4021
PBANKA_1448000,6213,5220,5225,14826,6249,15963,6522,5894,4531,11821,13751,12008,1374,1261,1281
PBANKA_1448100,1931,1763,1667,2861,1461,3228,1453,1416,1174,2613,3148,2702,538,418,457
PBANKA_1448200,27273,23111,23072,21409,9717,24135,17674,19393,14944,20963,25450,20047,10883,9633,13865
PBANKA_1448300,2668,2052,2388,1984,970,2021,2893,2957,1939,1623,2008,1804,1410,1117,948
PBANKA_1448400,5775,5283,5338,5393,2618,6383,8662,7952,5975,4627,5386,4619,4509,3981,5873
PBANKA_1448500,9310,9589,8768,2872,1486,2807,21714,21596,14641,2655,3249,2939,12870,11495,15200
PBANKA_1448600,951,833,867,614,254,531,795,904,605,459,535,487,453,364,380
PBANKA_1448700,35836,33364,32811,18884,8748,18457,41881,46559,32166,17238,21401,18391,31672,23110,21562
PBANKA_1448800,5362,4007,4581,2328,777,1942,5274,4792,3555,887,1077,1016,1789,1810,2292
PBANKA_1448900,10431,8852,9198,5207,2161,5714,7835,8142,6078,3554,4081,3537,2878,2841,3590
PBANKA_1449000,1370,1084,1062,758,346,436,5112,10336,8209,497,871,548,972,791,837
PBANKA_1449100,649,564,612,638,300,713,698,679,468,657,694,591,347,220,379
PBANKA_1449200,4603,3488,4003,1936,692,1974,2960,2659,2048,981,1172,936,1100,973,1511
PBANKA_1449300,314,221,252,1027,662,91,5871,4650,3432,117,142,134,414,308,323
PBANKA_1449400,27633,23736,23103,19683,9248,24148,25973,31377,23547,18799,23062,18599,14733,9472,10804
PBANKA_1449500,20199,18603,19017,10784,6090,15046,21087,22005,16346,9334,10578,9194,20519,15088,26609
PBANKA_1449600,64,50,44,91,26,23,191,214,178,6,6,5,32,22,39
PBANKA_1449700,4837,5570,4716,1413,893,1771,29872,33248,20980,1306,1571,1252,29998,17148,22743
PBANKA_1449800,6987,5669,6235,484,281,290,6357,6468,4610,180,217,202,4820,3567,4656
PBANKA_1449900,30076,29734,27501,11526,8969,14792,34644,37466,26618,15684,18610,16305,16509,13193,14425
PBANKA_1450000,1859,1413,1475,1285,578,1496,1551,1640,1112,1154,1519,1109,697,598,671
PBANKA_1450100,4145,3321,3371,3663,1612,3963,2746,3245,2367,3197,4283,3206,1380,1097,1381
PBANKA_1450200,43441,36366,41133,9941,3394,8536,34770,33610,27168,1229,1051,926,16507,16244,27384
PBANKA_1450300,26522,23066,22553,18526,9123,23706,18437,17985,14278,12945,14567,12281,13882,9541,14686
PBANKA_1450400,1264,1112,1268,116,53,37,2154,2720,1925,36,42,34,768,548,700
PBANKA_1450500,6546,5882,6110,3847,1732,4116,5602,6308,4583,3408,4331,3536,3023,2383,3610
PBANKA_1450600,1994,1694,1730,1735,675,1682,2387,2153,1559,1489,1702,1523,1034,851,822
PBANKA_1450700,12449,9973,10317,12734,5750,15522,8517,8197,6315,11132,13427,10796,3569,3021,4330
PBANKA_1450800,527,414,440,473,249,408,1193,1157,848,471,523,526,496,255,278
PBANKA_1450900,2161,1793,1785,2593,917,2340,1627,1393,976,1783,1944,1961,413,353,372
PBANKA_1451000,2933,2486,2772,1310,527,1255,2503,2504,1828,991,1082,977,860,812,877
PBANKA_1451100,72,71,44,895,559,14,3448,3399,2248,29,29,28,189,159,158
PBANKA_1451200,549,416,368,289,196,403,774,808,610,411,784,553,641,361,433
PBANKA_1451250,811,637,698,681,468,990,611,542,476,833,1149,834,328,228,335
PBANKA_1451300,2574,1920,2205,2975,1312,3054,1619,1480,1092,2183,2544,2496,449,500,563
PBANKA_1451400,2392,2405,2365,1426,545,1462,3715,3653,2597,1138,1456,1206,1182,1088,1106
PBANKA_1451500,3484,3971,3704,216,130,91,8793,7634,5644,73,118,85,3658,2839,4299
PBANKA_1451600,11733,10037,10708,7596,4162,9787,10481,11130,8567,8138,9647,8157,4007,3798,5298
PBANKA_1451700,2824,2881,2516,2601,978,2444,4788,5446,3357,1932,2296,2122,4045,2936,3181
PBANKA_1451800,3500,3246,3341,2275,959,2464,4092,4915,3513,2112,2743,2309,3472,2293,2775
PBANKA_1451900,173,121,128,161,53,121,220,376,193,77,85,116,55,38,37
PBANKA_1452000,7291,6133,6278,2025,997,2209,6839,7082,5104,2345,3484,2539,3780,2914,3707
PBANKA_1452100,15582,12929,13761,7950,2806,7789,16379,15810,12084,5588,7385,5629,9054,7152,8385
PBANKA_1452200,4690,4370,3830,3794,2327,4673,6051,6591,4739,4189,5171,4297,3138,1851,2268
PBANKA_1452300,8873,8584,7897,11197,6330,16383,11723,12444,10232,12956,14945,12936,10673,5098,6997
PBANKA_1452400,1524,1301,1222,1375,774,2090,1808,1503,1280,1381,1630,1418,2389,1150,1749
PBANKA_1452500,40505,37836,34878,27804,17610,36522,45988,50520,39507,36045,42303,36163,66589,39285,56163
PBANKA_1452600,6593,6272,5937,8506,4708,10730,6620,7334,5311,9390,10642,9353,10286,7797,10515
PBANKA_1452700,492,470,423,115,49,69,1556,1607,1260,61,77,50,2547,1305,2033
PBANKA_1452800,14604,16928,14695,5571,3658,6532,40197,47033,32990,6889,7621,6952,29092,19196,23759
PBANKA_1452900,1262,1263,1336,78,43,36,2566,2685,2105,25,12,30,1315,1077,1367
PBANKA_1453000,12333,13688,12675,848,486,321,19905,19934,15252,338,371,357,12009,9543,15080
PBANKA_1453100,8650,9204,8428,5715,3516,5889,26739,33167,20969,7428,9411,7395,20780,15189,17916
PBANKA_1453200,14587,12711,12229,14004,7630,18479,11317,11536,9141,13654,16709,14241,9199,6499,8737
PBANKA_1453300,36201,32559,33411,20448,9755,21990,41746,43993,31629,18224,21354,18150,21609,19120,27442
PBANKA_1453400,10073,11401,8324,1571,810,1722,54606,51780,41845,1664,2147,1669,128653,64509,95493
PBANKA_1453500,4855,4406,3936,3288,1418,3683,6957,6948,5542,2248,2650,2264,14343,7908,13719
PBANKA_1453600,4995,4239,4449,3448,2051,4797,3437,3301,2601,3088,3738,3205,2967,1794,2663
PBANKA_1453700,95311,84469,86859,5018,1194,3067,83361,72434,58661,666,524,503,34379,31273,45359
PBANKA_1453800,714,618,584,1188,491,1371,793,661,589,1249,1357,1171,386,231,275
PBANKA_1453900,236,217,237,246,143,55,1254,1145,895,62,69,72,162,151,116
PBANKA_1454000,14163,12330,13206,5716,2840,7345,12859,11397,8956,5522,6905,5455,5578,5148,7610
PBANKA_1454100,30548,25759,26517,13238,6242,18085,19923,19859,16116,13220,17002,12970,10481,8559,14021
PBANKA_1454200,24449,21713,23346,3865,1262,2813,40233,34231,26678,2238,2616,2098,19003,18594,19979
PBANKA_1454300,6212,5280,5246,4733,2453,5715,3960,3811,2976,5646,7345,5636,1887,2096,2749
PBANKA_1454400,1325,997,1070,1809,701,1794,1047,1202,810,1384,1786,1649,235,244,344
PBANKA_1454500,7333,6288,6478,4389,2427,6309,5322,5135,3870,4681,6252,4572,1975,1750,2460
PBANKA_1454600,16684,16379,15727,3798,1603,4288,18170,19229,14986,3774,4513,3988,10463,9321,14128
PBANKA_1454700,2078,1631,1762,2370,1011,2801,999,982,591,2280,2844,2342,415,331,416
PBANKA_1454800,2055,1453,1587,4183,1742,2580,12991,14333,12913,1210,1693,1224,1206,1121,1402
PBANKA_1454900,2795,2302,2521,1057,504,1080,2704,2435,1950,852,1029,985,1053,997,940
PBANKA_1455000,2658,2426,2560,1944,1060,2019,2910,2850,2133,1597,1889,1552,1087,928,1298
PBANKA_1455100,12535,10709,10775,8059,4589,10526,7515,8486,6965,6512,7018,6621,3156,3526,5285
PBANKA_1455200,7769,7800,6641,5097,2841,6288,22037,26891,20053,5933,7288,6289,30686,17222,23268
PBANKA_1455300,10078,9599,8834,7289,4158,10032,13827,14967,11341,8444,10216,8522,15876,10588,15607
PBANKA_1455400,7480,7638,6799,2498,1070,2703,12886,11701,8421,2169,3019,2299,7822,6715,8851
PBANKA_1455500,1268,1081,1005,939,430,1142,1319,1086,873,871,1097,860,667,573,783
PBANKA_1455600,15794,13841,13251,11459,6358,14900,18569,16925,12507,12709,15324,12685,10949,9888,15378
PBANKA_1455700,1535,1684,1467,2696,1660,3820,983,1168,876,3304,4245,3509,354,310,380
PBANKA_1455800,1487,1336,1331,3180,1294,3561,1538,2380,1762,2595,2826,2647,349,316,414
PBANKA_1455900,1959,1594,1825,1601,575,1431,1581,1467,1081,1215,1163,1205,340,376,480
PBANKA_1456000,2637,2164,2087,3279,1505,3792,1272,1234,1022,3031,3794,3215,379,446,587
PBANKA_1456100,30384,28506,27824,31002,21284,45785,21165,24019,20074,44181,50776,45394,16394,12099,18728
PBANKA_1456200,19019,15750,16409,17656,9001,23803,11445,10888,8771,18078,22128,18605,4277,4417,6142
PBANKA_1456300,1731,1525,1522,2111,1304,3081,1222,1264,829,2219,2626,2213,350,400,623
PBANKA_1456400,6291,5121,5624,3820,2063,4949,4483,4018,3151,3824,4650,3862,1721,1806,2500
PBANKA_1456500,2135,2703,2228,1225,733,1584,8391,9383,6357,1596,1928,1619,10441,6884,7951
PBANKA_1456600,528,452,462,527,337,628,711,878,454,502,816,653,458,283,185
PBANKA_1456700,131,174,122,35,29,21,442,358,240,11,26,20,337,258,236
PBANKA_1456800,7780,7661,7519,1397,592,1317,16024,13005,10047,808,954,884,7802,6739,9075
PBANKA_1456900,42337,45517,41072,20790,12326,28115,78186,82648,59560,25140,30841,24513,160954,95249,157199
PBANKA_1457000,5777,7819,5983,241,151,123,20858,20591,14042,132,208,156,24966,18594,27586
PBANKA_1457100,4996,4687,4333,3573,1616,3797,7298,7792,5304,2772,3504,2925,6349,4554,6816
PBANKA_1457200,18165,19432,19003,1064,629,1051,35956,35828,24302,633,662,735,19347,17460,22892
PBANKA_1457300,3286,2824,2615,6960,3398,9114,2118,2192,1741,6067,7657,6000,885,823,1056
PBANKA_1457400,4939,4406,4213,11684,5348,13370,3633,4468,3406,12138,14410,12432,1749,1218,1132
PBANKA_1457500,6309,5155,5376,5734,3169,7124,3620,4099,2975,5650,7116,5474,1721,1562,1797
PBANKA_1457550,266,315,243,149,67,56,434,479,265,122,154,88,127,386,32
PBANKA_1457600,6169,4832,5139,5264,2029,4879,4284,3833,2802,3400,3496,3961,1006,1196,1337
PBANKA_1457700,354,489,243,162,102,79,492,509,540,110,123,101,395,178,220
PBANKA_1457800,9739,9260,9063,4522,2011,5643,10831,10789,8125,4504,5406,4031,7004,6010,9369
PBANKA_1457900,4493,5301,4552,1682,1589,2548,9206,10972,6819,1965,2440,1986,6490,5694,8258
PBANKA_1458000,12989,11570,11279,11814,7576,17604,9884,11638,9028,14983,17576,15275,6924,4260,6243
PBANKA_1458100,2503,1840,1992,2889,1211,3197,1766,1909,1265,1925,2057,1982,598,462,561
PBANKA_1458200,1080,829,1103,371,131,315,1323,1347,1081,115,105,112,635,401,582
PBANKA_1458300,22363,19835,20666,4120,1355,3552,27779,28534,21392,1032,930,849,16541,12693,16840
PBANKA_1458400,814,578,654,707,225,554,581,638,376,387,532,454,109,111,84
PBANKA_1458500,1092,969,999,1040,526,1376,690,703,505,1035,1250,1009,248,266,328
PBANKA_1458600,1254,1029,1041,2104,1086,2523,962,933,633,1987,2347,2164,299,229,327
PBANKA_1458700,4240,3602,3808,3504,1402,3890,2942,2750,2118,2866,3490,2751,1758,1464,1858
PBANKA_1458800,794,676,671,824,341,690,1897,2990,1973,655,676,680,259,257,279
PBANKA_1458900,9170,7927,8200,5585,2543,6573,10912,10457,7583,5372,6242,5582,4626,3748,5114
PBANKA_1459000,199,222,187,733,376,795,358,485,337,834,889,782,312,183,145
PBANKA_1459100,334,215,285,171,72,78,911,1047,734,48,35,58,141,168,136
PBANKA_1459200,621,462,428,482,172,501,466,483,314,198,209,267,190,106,154
PBANKA_1459300,230264,229897,216414,71185,31263,83689,313632,326838,240806,22825,21769,20396,426715,284104,495648
PBANKA_1459400,8817,8148,7077,6630,2822,6859,14409,15205,12113,6302,7627,6320,23042,11933,15590
PBANKA_1459500,15136,19596,13270,3950,2880,420,105035,108533,77209,640,711,720,286463,131913,209176
PBANKA_1459600,2175,1677,1814,1637,691,1684,1486,1553,1111,1328,1776,1478,782,744,877
PBANKA_1459700,6635,6711,6511,3577,2121,4952,5051,5818,4189,4601,5391,4463,3386,2901,3661
