gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PBANKA_1437900,7487.39941020827,2.1599150684099437,0.12978066270200758,16.64281121271029,3.412158937277612e-62,3.720120739667498e-61
PBANKA_1438000,11517.220956636205,2.917945668361465,0.13476537921633958,21.652042129286563,5.814603283549068e-104,1.3009542824845002e-102
PBANKA_1439000,3124.9215685108866,4.8697589891005,0.2126771099455037,22.897428831660942,4.9284913902970357e-116,1.393517400794975e-114
PBANKA_1439100,9637.797215663435,2.4314823357960913,0.5841754705970804,4.162246547789648,3.151318324531345e-05,5.102795499697389e-05
PBANKA_1439400,7483.390567419694,1.849583146301981,0.0988456271954551,18.711835806804658,3.9647946690275073e-78,6.126976987031698e-77
PBANKA_1439600,2640.282587748609,1.2407727755635392,0.1651857360971276,7.5113796437846,5.850744711357304e-14,1.4751559179149772e-13
PBANKA_1441200,3740.937168499298,1.2494552709236026,0.1269852351970761,9.839374388561765,7.618308561079908e-23,2.7686310632286163e-22
PBANKA_1441300,2399.443333490859,1.3117220045202915,0.1546616814921729,8.481234601000216,2.2281682595985505e-17,6.601124849679989e-17
PBANKA_1441800,595.345455472799,5.359349573432227,0.4546465735718252,11.787946693027383,4.503878991423851e-32,2.235001088704642e-31
PBANKA_1442000,3522.2226587957216,2.177475711052485,0.1929680080174947,11.284128044971439,1.571925586330496e-29,7.077103295937649e-29
PBANKA_1442100,1788.2262998207561,1.779478385411346,0.18156089286649552,9.801000409927614,1.1147603770162763e-22,4.0228309257543887e-22
PBANKA_1442300,6987.95868461179,3.300605563934363,0.11897795068007307,27.74132135465637,2.2175785352712086e-169,1.0972749175486192e-167
